0, 4.603475093841553
1, 4.890435218811035
2, 4.455287933349609
3, 4.559496164321899
4, 4.635376453399658
5, 4.496689081192017
6, 4.800411939620972
7, 4.686092376708984
8, 4.861635684967041
9, 4.354644775390625
10, 4.441092491149902
11, 4.686232805252075
12, 4.59644341468811
13, 4.679142951965332
14, 4.704222202301025
15, 4.763855218887329
16, 5.016331672668457
17, 4.855463981628418
18, 4.660192966461182
19, 4.485872983932495
20, 4.652738094329834
21, 4.670435190200806
22, 4.323007106781006
23, 4.494513511657715
24, 4.543005466461182
25, 4.341362714767456
26, 4.633233308792114
27, 4.658715486526489
28, 4.506127834320068
29, 4.544514417648315
30, 4.624247312545776
31, 4.337048768997192
32, 4.647827625274658
33, 4.458827018737793
34, 4.508715629577637
35, 4.40768027305603
36, 4.563631057739258
37, 4.7257373332977295
38, 4.587254047393799
39, 4.661410808563232
40, 4.5257415771484375
41, 4.398421764373779
42, 4.3686134815216064
43, 4.3432090282440186
44, 4.420839548110962
45, 4.615435361862183
46, 4.529716968536377
47, 4.72818660736084
48, 5.29407000541687
49, 4.634538888931274
