0, 2.0520787239074707
1, 2.7987048625946045
2, 1.6004767417907715
3, 1.7216098308563232
4, 1.5815484523773193
5, 2.5134682655334473
6, 1.4023151397705078
7, 1.9407579898834229
8, 1.5354368686676025
9, 1.4994444847106934
10, 1.3848681449890137
11, 1.4111521244049072
12, 1.4441006183624268
13, 1.6486616134643555
14, 1.346604824066162
15, 1.4512615203857422
16, 1.344897985458374
17, 1.3726458549499512
18, 1.4110472202301025
19, 1.523817777633667
20, 1.4129998683929443
21, 1.4352314472198486
22, 1.6556603908538818
23, 1.5663397312164307
24, 1.4624991416931152
25, 1.4730720520019531
26, 1.484825849533081
27, 1.449817419052124
28, 1.5158886909484863
29, 1.6690855026245117
30, 1.6151237487792969
31, 1.471177101135254
32, 1.3961853981018066
33, 1.5809504985809326
34, 1.476928472518921
35, 1.7704668045043945
36, 1.4828710556030273
37, 1.4064836502075195
38, 1.3252387046813965
39, 1.5672922134399414
40, 1.5213253498077393
41, 1.8006117343902588
42, 1.4245426654815674
43, 1.4574217796325684
44, 1.4643893241882324
45, 1.4050078392028809
46, 1.539360523223877
47, 1.604069471359253
48, 1.574566125869751
49, 1.5097088813781738
