0, 2.815269947052002
1, 2.9101712703704834
2, 2.682323455810547
3, 2.672039270401001
4, 2.7746880054473877
5, 2.808910846710205
6, 2.6480414867401123
7, 2.8107216358184814
8, 2.783367395401001
9, 2.7085249423980713
10, 2.8069515228271484
11, 2.68168306350708
12, 2.6957476139068604
13, 2.683590888977051
14, 2.752857208251953
15, 2.7999160289764404
16, 3.045727252960205
17, 2.797478437423706
18, 2.7321853637695312
19, 2.747859001159668
20, 2.8345139026641846
21, 2.759420394897461
22, 2.7122843265533447
23, 2.651315450668335
24, 2.785890579223633
25, 2.8913702964782715
26, 2.694270372390747
27, 2.6413357257843018
28, 2.8299643993377686
29, 2.6270699501037598
30, 2.6836204528808594
31, 2.8620028495788574
32, 2.7375423908233643
33, 2.6346240043640137
34, 2.7234385013580322
35, 2.8694145679473877
36, 2.793898582458496
37, 2.927201271057129
38, 2.8314642906188965
39, 2.9195611476898193
40, 2.7366087436676025
41, 3.04416823387146
42, 2.91652250289917
43, 2.8242530822753906
44, 2.8318026065826416
45, 2.6236157417297363
46, 2.8433501720428467
47, 3.2567825317382812
48, 2.5877058506011963
49, 2.955420732498169
