0, 2.723539113998413
1, 2.9571921825408936
2, 2.637619733810425
3, 2.8849525451660156
4, 2.798129081726074
5, 2.6430253982543945
6, 2.6425907611846924
7, 2.681715488433838
8, 2.6054184436798096
9, 2.674687385559082
10, 2.7005412578582764
11, 2.645150899887085
12, 2.8306689262390137
13, 3.227381944656372
14, 2.859694719314575
15, 2.756300926208496
16, 2.8177924156188965
17, 3.113553762435913
18, 2.625396966934204
19, 2.774536371231079
20, 2.6499218940734863
21, 2.625359058380127
22, 2.750145196914673
23, 3.0792386531829834
24, 2.843287229537964
25, 2.7149276733398438
26, 2.8755037784576416
27, 2.702540636062622
28, 2.8759889602661133
29, 2.79577898979187
30, 2.752875328063965
31, 2.6778299808502197
32, 2.71653413772583
33, 2.857405185699463
34, 2.747232675552368
35, 2.7251009941101074
36, 2.665148973464966
37, 2.743370771408081
38, 2.758310556411743
39, 2.856595039367676
40, 2.644831895828247
41, 2.8135297298431396
42, 2.7455286979675293
43, 2.7044358253479004
44, 2.7236857414245605
45, 2.621516466140747
46, 2.7918283939361572
47, 2.726064443588257
48, 2.7399542331695557
49, 2.7531230449676514
