0, 5.042603254318237
1, 5.155771017074585
2, 5.316422700881958
3, 4.989163160324097
4, 5.02329683303833
5, 5.2923948764801025
6, 5.0071024894714355
7, 5.374707460403442
8, 5.4277238845825195
9, 5.1528027057647705
10, 5.1950531005859375
11, 5.024145603179932
12, 5.157049179077148
13, 5.220905780792236
14, 5.008284330368042
15, 5.237860679626465
16, 5.959208011627197
17, 5.106080055236816
18, 5.048113107681274
19, 5.024456024169922
20, 4.974575757980347
21, 5.195225715637207
22, 5.489436149597168
23, 5.328052759170532
24, 5.21014666557312
25, 5.035149097442627
26, 5.565858840942383
27, 4.942723989486694
28, 5.0586159229278564
29, 5.234650611877441
30, 5.072407007217407
31, 5.522294044494629
32, 5.416370630264282
33, 5.035409212112427
34, 5.13668966293335
35, 5.4516401290893555
36, 5.096199989318848
37, 5.306266784667969
38, 5.533365726470947
39, 5.058875560760498
40, 5.100818634033203
41, 5.1468915939331055
42, 5.116119384765625
43, 5.184861660003662
44, 5.086828947067261
45, 5.370276689529419
46, 5.026352167129517
47, 5.152265787124634
48, 5.255659103393555
49, 5.072545528411865
