0, 0.4349386692047119
1, 0.44373226165771484
2, 0.5983281135559082
3, 0.4293999671936035
4, 0.4364480972290039
5, 0.47516751289367676
6, 0.4909188747406006
7, 0.40427064895629883
8, 0.4777956008911133
9, 0.41475963592529297
10, 0.4157388210296631
11, 0.4092104434967041
12, 0.4625895023345947
13, 0.4029219150543213
14, 0.5101666450500488
15, 0.4057157039642334
16, 0.4399123191833496
17, 0.5956082344055176
18, 0.45641613006591797
19, 0.3738136291503906
20, 0.4215662479400635
21, 0.5353515148162842
22, 0.46655774116516113
23, 0.39003705978393555
24, 0.4646778106689453
25, 0.4120473861694336
26, 0.4415290355682373
27, 0.461761474609375
28, 0.40666747093200684
29, 0.4113779067993164
30, 0.47852015495300293
31, 0.3481137752532959
32, 0.48693013191223145
33, 0.38862156867980957
34, 0.4629840850830078
35, 0.39997029304504395
36, 0.4517645835876465
37, 0.47154664993286133
38, 0.4124753475189209
39, 0.39998435974121094
40, 0.3966410160064697
41, 0.48040151596069336
42, 0.41659116744995117
43, 0.4127812385559082
44, 0.41646742820739746
45, 0.3840022087097168
46, 0.39548158645629883
47, 0.4577796459197998
48, 0.415726900100708
49, 0.4204733371734619
